gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,total_services,tenure_x_MonthlyCharges,tenure_bin,MonthlyCharges_bin,Churn
0,-0.43991649313097614,0,0,-0.7888002190384014,1,1,0,0,0,0,0,1,1,0.6593447991469852,0.0,1,0,0,0,0,1,0,2,1099.8,1,2,1
0,-0.43991649313097614,1,1,1.0436161483629645,1,1,1,1,0,0,0,1,1,0.9518210711762233,0.0,1,0,0,0,0,0,0,4,5417.200000000001,3,3,1
0,-0.43991649313097614,1,1,0.3920903288424788,1,1,0,0,0,0,1,1,1,0.9784098231788811,0.0,1,0,0,0,0,1,0,3,3956.4,2,3,1
1,2.273158691738958,1,0,-1.2774445836787656,0,0,0,0,0,0,0,0,0,-1.3198554280508674,0.0,0,0,0,0,0,1,0,0,25.05,0,0,1
0,-0.43991649313097614,1,1,0.5549717837226001,1,1,1,0,1,1,0,1,0,1.1595456961969886,0.0,1,0,0,1,0,0,1,5,4583.900000000001,2,3,0
0,-0.43991649313097614,1,1,1.247217966963116,1,0,1,0,0,0,0,0,1,-0.4690153639658123,0.0,0,0,0,1,0,0,0,1,3190.95,3,1,0
1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,0,1,1,1,0,0,1,-0.12834697893175703,0.0,0,0,0,0,0,1,0,3,669.9,1,1,0
1,-0.43991649313097614,1,1,-0.7073594915983407,1,1,0,0,1,1,0,0,1,-0.1698919039359101,0.0,0,0,0,0,0,0,0,3,894.75,1,1,0
1,-0.43991649313097614,1,0,1.6137012404433893,0,0,1,1,1,1,1,1,1,-0.0020504069191315333,0.0,0,0,0,1,0,1,0,6,4658.400000000001,3,1,0
0,-0.43991649313097614,0,0,-0.13727439951791576,0,0,0,0,0,0,0,0,1,-1.3181936310507012,0.0,0,0,0,0,1,0,0,0,727.9000000000001,2,0,1
1,-0.43991649313097614,0,1,-1.2774445836787656,1,0,0,0,1,0,0,0,0,-0.5255164619714603,0.0,0,0,0,0,0,1,0,1,48.95,0,1,1
0,-0.43991649313097614,1,1,-1.0738427650786138,1,0,0,0,0,0,1,0,0,-0.32942441595185784,0.0,0,0,0,0,0,1,0,1,329.1,0,1,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6468276429835875,0.0,0,0,0,0,0,1,0,0,45.3,0,1,1
1,-0.43991649313097614,1,1,1.247217966963116,1,1,0,1,0,0,0,1,1,0.8836873941694119,0.0,1,0,1,0,0,1,0,3,5755.049999999999,3,3,0
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,1,0,0,1,1,0.7008897241511383,0.0,1,0,0,0,0,1,0,2,171.7,0,2,1
0,-0.43991649313097614,1,1,-0.5851984004382496,1,1,0,0,0,0,0,0,0,-1.3181936310507012,0.0,0,1,0,1,0,0,1,1,451.8,1,0,0
0,-0.43991649313097614,1,0,0.43281069256250915,0,0,1,0,0,1,0,0,0,-1.0223937650211312,0.0,0,0,0,0,0,0,0,2,1462.0,2,0,0
0,-0.43991649313097614,0,0,-0.7073594915983407,0,0,1,1,1,1,0,0,0,-0.626886078981594,0.0,0,0,1,0,0,0,1,4,688.5,1,1,0
1,-0.43991649313097614,0,1,-0.9109613101984924,1,1,0,0,0,0,1,1,0,1.0116457631822036,0.0,1,0,0,0,0,1,0,3,952.0,1,3,1
1,-0.43991649313097614,1,1,0.9214550572028734,1,0,0,0,0,0,0,0,0,-1.4710789550659844,0.0,0,1,0,1,0,0,1,0,1127.5,3,0,0
1,-0.43991649313097614,0,1,0.6771328748826912,1,1,0,0,0,1,1,1,1,1.1911198392001445,0.0,1,0,1,0,0,0,0,4,4929.4,2,3,1
1,-0.43991649313097614,1,1,-1.0738427650786138,1,0,0,1,1,0,0,0,1,-0.31446824295036285,0.0,0,0,0,0,0,0,1,2,331.79999999999995,0,1,1
1,-0.43991649313097614,1,1,1.5322605130033284,1,0,0,0,0,0,0,0,0,-1.4760643460664828,0.0,0,1,0,1,1,0,0,0,1424.5,3,0,0
1,2.273158691738958,0,0,-1.2367242199587352,1,1,0,0,0,0,0,0,1,0.33529438411459117,0.0,1,0,0,0,0,0,1,1,149.7,0,2,1
1,2.273158691738958,1,0,1.247217966963116,0,0,1,0,0,1,0,0,0,-0.952598291014154,0.0,0,0,1,0,0,0,0,2,2274.3,3,1,0
0,-0.43991649313097614,0,0,-0.30015585439803716,1,0,0,1,0,1,0,1,1,0.034509127084522986,0.0,0,0,0,0,0,0,0,3,1645.0,1,1,0
0,2.273158691738958,0,0,-0.5851984004382496,1,0,0,0,0,0,0,0,0,-1.4760643460664828,0.0,0,1,1,0,0,0,0,0,366.3,1,0,0
1,2.273158691738958,1,0,-0.1779947632379461,1,1,0,1,0,1,1,1,1,1.3639467272174215,0.0,1,0,0,0,0,1,0,5,2962.4,1,3,0
0,2.273158691738958,0,0,0.8400143297628127,1,0,1,1,0,1,0,1,1,1.0631614701873533,0.0,1,0,1,0,0,0,1,4,5127.75,2,3,0
1,-0.43991649313097614,0,0,0.10704778280226633,1,0,0,1,1,0,1,1,1,1.249282734205959,0.0,1,0,1,0,0,0,0,4,3582.25,2,3,1
1,-0.43991649313097614,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,0,-1.341458789053027,0.0,0,0,0,0,0,0,1,0,24.4,0,0,0
1,-0.43991649313097614,1,0,1.5322605130033284,1,1,1,1,1,1,1,1,0,1.6913207362501481,0.0,1,0,1,0,1,0,0,7,8095.5,3,3,1
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,1,1,0,0,1,0.5014740841312035,0.0,1,0,0,0,0,1,0,2,159.7,0,2,1
0,-0.43991649313097614,1,0,-0.2594354906780068,1,0,0,1,0,1,1,1,1,0.27546969210861083,0.0,0,0,0,0,0,1,0,4,1899.3,1,2,0
0,-0.43991649313097614,0,0,0.06632741908223598,1,0,1,1,0,0,0,1,0,-0.013682985920294679,0.0,0,0,1,0,0,1,0,3,2187.8999999999996,2,1,0
0,-0.43991649313097614,0,1,-0.5444780367182193,1,0,0,0,0,0,0,0,0,-1.4710789550659844,0.0,0,1,0,1,0,0,1,0,389.5,1,0,0
1,-0.43991649313097614,0,0,-0.7073594915983407,1,1,0,0,0,0,0,0,1,0.3735157151184122,0.0,1,0,0,0,0,0,1,1,1140.0,1,2,1
0,-0.43991649313097614,1,1,1.2064976032430856,1,0,1,0,1,0,0,0,0,-0.3327480099521901,0.0,0,0,1,0,1,0,0,2,3394.5,3,1,0
0,2.273158691738958,0,0,0.3920903288424788,1,1,0,1,1,0,1,1,1,1.329048990213933,0.0,1,0,0,0,0,0,0,5,4399.5,2,3,1
0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,1,1,0,0,1,1,1,0.32864719611392706,0.0,0,0,0,0,0,1,0,4,671.85,1,2,1
1,-0.43991649313097614,0,0,-0.3408762181180675,1,0,1,0,0,0,0,0,1,-0.4523973939641511,0.0,0,0,0,0,0,1,0,1,1227.6,1,1,0
1,2.273158691738958,1,0,1.4508197855632678,0,0,1,1,1,0,0,0,1,-0.7581680419947175,0.0,0,0,0,1,0,1,0,3,2852.6000000000004,3,1,0
1,-0.43991649313097614,1,1,-0.055833672077855064,1,0,0,0,1,1,0,0,0,-0.34604238595351905,0.0,0,0,0,0,0,0,1,2,1684.8500000000001,2,1,0
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,1,1,-0.28289409994720643,0.0,0,0,0,0,0,1,0,1,56.25,0,1,1
1,-0.43991649313097614,1,0,-0.46303730927815856,1,1,0,0,1,1,1,1,1,1.3739175092184182,0.0,1,0,0,0,0,1,0,5,2228.1,1,3,1
0,-0.43991649313097614,1,0,1.247217966963116,1,0,0,1,0,0,1,1,1,1.0382345151848615,0.0,1,0,1,0,0,1,0,3,6048.0,3,3,0
0,2.273158691738958,0,0,-1.2367242199587352,1,0,0,0,0,0,0,1,1,0.4981504901308714,0.0,1,0,0,0,0,0,0,1,159.5,0,2,1
0,-0.43991649313097614,1,1,1.1657772395230555,0,0,0,1,1,1,1,1,1,-0.11006721192992953,0.0,0,0,0,1,0,0,0,5,3748.4500000000003,3,1,0
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0.12923155609399228,0.0,1,0,0,0,0,1,0,0,68.65,0,1,1
1,-0.43991649313097614,0,0,-0.5851984004382496,1,0,0,0,0,0,0,0,0,-1.4993295040688086,0.0,0,1,1,0,0,0,1,0,353.7,1,0,0
0,-0.43991649313097614,1,1,-1.0738427650786138,1,0,0,0,0,0,0,0,0,-1.5209328650709681,0.0,0,1,1,0,1,0,0,0,114.0,0,0,0
0,-0.43991649313097614,0,0,0.025607055362205634,1,1,0,1,0,0,1,1,1,1.1711782751981514,0.0,1,0,0,0,0,1,0,4,3300.0,2,3,0
1,-0.43991649313097614,0,0,-0.6666391278783103,1,0,0,0,0,0,0,0,0,-1.479387940066815,0.0,0,1,0,0,0,0,0,0,324.0,1,0,1
0,-0.43991649313097614,1,0,0.9621754209229036,1,0,0,0,1,1,1,1,1,1.1279715531938321,0.0,1,0,0,0,0,1,0,4,5527.2,3,3,0
1,-0.43991649313097614,0,1,-0.38159658183809786,1,0,0,0,0,0,0,0,0,-1.4943441130683104,0.0,0,1,1,0,0,0,1,0,455.40000000000003,1,0,0
1,-0.43991649313097614,0,0,-0.9516816739185228,1,0,0,0,1,0,0,0,1,0.3003966471111027,0.0,1,0,0,0,0,1,0,1,664.1999999999999,1,2,0
0,2.273158691738958,1,0,-0.748079855318371,1,1,0,1,0,0,1,1,1,1.1778254631988159,0.0,1,0,0,0,0,1,0,4,1402.8,1,3,1
1,-0.43991649313097614,1,1,-0.7073594915983407,1,1,0,0,0,0,0,0,1,0.33695618111475767,0.0,1,0,0,0,0,0,0,1,1123.5,1,2,1
1,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0,0,0,0,0,0,0,-1.4860351280674797,0.0,0,1,0,0,1,0,0,0,100.25,0,0,0
1,-0.43991649313097614,1,0,1.1657772395230555,1,1,1,1,0,0,1,1,1,1.3772411032187506,0.0,1,0,0,0,0,1,0,5,6478.2,3,3,0
1,-0.43991649313097614,1,1,1.5322605130033284,1,1,1,1,1,1,1,1,1,1.721233082253138,0.0,1,0,0,1,1,0,0,7,8158.5,3,3,0
1,-0.43991649313097614,0,0,-0.7073594915983407,1,1,1,0,0,0,1,1,1,1.1612074931971548,0.0,1,0,0,0,0,1,0,4,1495.5,1,3,0
1,-0.43991649313097614,1,1,-0.9924020376385531,1,0,0,0,0,0,0,0,0,-1.4976677070686424,0.0,0,1,0,1,0,0,1,0,157.6,0,0,0
0,-0.43991649313097614,1,1,-0.9924020376385531,1,0,0,0,0,0,0,0,0,-1.504314895069307,0.0,0,1,0,1,0,0,1,0,156.0,0,0,0
0,-0.43991649313097614,0,0,-1.1552834925186746,0,0,1,0,0,0,0,0,1,-1.1835880740372453,0.0,0,0,0,0,0,0,1,1,116.6,0,0,0
0,-0.43991649313097614,0,0,0.06632741908223598,1,0,1,1,0,0,0,0,0,-0.3244390249513595,0.0,0,0,1,0,0,0,1,2,1870.0,2,1,0
1,-0.43991649313097614,1,0,1.4508197855632678,1,1,1,1,1,1,1,1,1,0.8654076271675846,0.0,0,0,0,1,1,0,0,7,6174.4,3,3,0
0,-0.43991649313097614,1,1,0.5142514200025698,0,0,0,1,1,1,0,1,0,-0.4573827849646494,0.0,0,0,1,0,0,0,0,4,2295.0,2,1,0
0,2.273158691738958,0,0,-0.9516816739185228,1,1,0,0,1,0,1,0,1,0.8421424691652587,0.0,1,0,0,0,0,1,0,3,810.9,1,3,0
0,-0.43991649313097614,0,0,-0.4223169455581282,1,1,1,0,0,1,0,0,1,-0.18983346793790365,0.0,0,0,0,0,0,0,1,3,1299.1,1,1,0
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-1.477726143066649,0.0,0,1,0,0,0,0,1,0,40.6,0,0,0
1,-0.43991649313097614,1,0,1.5322605130033284,1,1,0,1,1,1,1,0,0,0.2721460981082788,0.0,0,0,0,1,0,0,0,5,5106.5,3,2,0
0,-0.43991649313097614,0,1,-0.9109613101984924,1,1,1,0,1,1,0,1,0,0.2920876621102721,0.0,0,0,1,0,1,0,0,5,735.5,1,2,0
1,-0.43991649313097614,0,0,1.6137012404433893,1,1,1,0,1,1,1,1,0,0.6493740171459885,0.0,0,0,0,1,1,0,0,6,6069.599999999999,3,2,0
0,-0.43991649313097614,1,1,0.6771328748826912,1,0,0,1,1,0,1,1,0,0.43998759512505714,0.0,0,0,1,0,1,0,0,4,3822.0,2,2,0
0,2.273158691738958,0,0,0.880734693482843,1,1,0,1,0,1,1,0,0,0.2438955491054544,0.0,0,0,1,0,0,0,1,4,3893.3999999999996,2,2,0
0,-0.43991649313097614,0,0,1.5729808767233588,1,1,1,1,1,0,1,1,1,1.395520870220578,0.0,1,0,0,1,1,0,0,6,7579.25,3,3,0
0,-0.43991649313097614,0,0,-0.4223169455581282,1,0,0,0,0,0,0,0,1,-1.5126238800701375,0.0,0,1,1,0,0,0,1,0,423.5,1,0,0
0,-0.43991649313097614,1,1,0.7178532386027215,1,0,0,0,0,0,0,0,0,-1.4694171580658184,0.0,0,1,0,1,1,0,0,0,1027.5,2,0,0
0,-0.43991649313097614,1,1,0.43281069256250915,1,0,0,0,0,0,0,0,0,-1.4876969250676457,0.0,0,1,1,0,0,0,1,0,860.0,2,0,0
0,-0.43991649313097614,1,1,0.5142514200025698,1,1,0,0,0,0,0,0,1,-1.3331498040521963,0.0,0,1,0,1,1,0,0,1,1109.25,2,0,0
1,2.273158691738958,0,0,1.2879383306831464,1,1,1,1,0,0,1,1,1,1.28750406520978,0.0,1,0,0,0,0,0,0,5,6624.0,3,3,0
0,-0.43991649313097614,1,1,-0.38159658183809786,1,1,0,0,0,0,0,0,0,-1.3597385560548543,0.0,0,1,0,1,0,0,1,1,548.5500000000001,1,0,0
0,-0.43991649313097614,1,0,1.4508197855632678,1,1,0,0,0,0,0,0,0,-1.2949284730483754,0.0,0,1,0,1,1,0,0,1,1754.4,3,0,0
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.20235062410130134,0.0,1,0,0,0,0,1,0,0,70.85,0,2,1
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,0.16745288709781284,0.0,1,0,0,0,1,0,0,0,139.6,0,1,1
1,-0.43991649313097614,0,0,-0.2594354906780068,1,0,0,0,0,1,1,0,0,-0.17653909193657447,0.0,0,0,1,0,1,0,0,2,1545.7,1,1,0
1,-0.43991649313097614,1,0,0.9214550572028734,0,0,0,0,1,1,1,1,1,-0.3393951979528547,0.0,0,0,0,0,0,0,0,4,3000.25,3,1,1
1,-0.43991649313097614,0,0,-0.748079855318371,1,0,0,0,0,0,0,0,1,-1.4860351280674797,0.0,0,1,0,0,0,1,0,0,280.7,1,0,0
1,-0.43991649313097614,1,0,1.5729808767233588,1,0,1,0,1,1,1,1,1,0.5912111221401742,0.0,0,0,0,1,0,1,0,5,5861.05,3,2,0
1,-0.43991649313097614,0,0,1.2879383306831464,1,1,1,1,1,1,1,0,0,0.5480044001358552,0.0,0,0,1,0,0,1,0,6,5200.0,3,2,0
0,-0.43991649313097614,0,0,-1.0331224013585834,1,0,0,0,0,1,1,1,1,0.19902703010096928,0.0,0,0,0,0,1,0,0,3,495.25,0,2,1
0,-0.43991649313097614,0,0,1.002895784642934,1,0,1,1,1,1,1,0,1,0.3170146171127639,0.0,0,0,0,1,1,0,0,5,4235.099999999999,3,2,0
0,-0.43991649313097614,1,0,-0.7888002190384014,1,1,0,1,1,0,1,0,0,0.9750862291785486,0.0,1,0,0,0,0,1,0,4,1223.3,1,3,1
0,-0.43991649313097614,1,1,-1.1960038562387048,0,0,1,0,0,0,0,0,0,-1.1653083070354178,0.0,0,0,0,0,1,0,0,1,89.1,0,0,1
1,2.273158691738958,1,0,1.6137012404433893,1,1,0,1,1,1,1,1,0,1.4935668932303794,0.0,1,0,0,1,1,0,0,6,7898.400000000001,3,3,0
0,-0.43991649313097614,1,1,0.3106496014024181,1,1,0,1,1,0,1,0,1,1.0498670941860242,0.0,1,0,0,0,1,0,0,4,3854.0,2,3,0
1,-0.43991649313097614,1,0,-0.748079855318371,1,1,0,0,0,1,1,0,1,0.06109787908718086,0.0,0,0,0,0,1,0,0,3,932.3999999999999,1,1,0
1,-0.43991649313097614,1,1,-1.2367242199587352,1,0,0,0,0,0,0,0,1,-0.6734163949862454,0.0,0,0,0,0,0,1,0,0,89.0,0,1,0
1,2.273158691738958,0,0,1.369379058123207,1,1,0,1,1,1,1,1,0,1.5334500212343665,0.0,1,0,1,0,1,0,0,6,7319.400000000001,3,3,1
0,-0.43991649313097614,1,0,0.22920887396235737,1,1,0,0,1,1,1,1,1,1.3373579752147637,0.0,1,0,0,0,0,1,0,5,3990.0,2,3,1
1,-0.43991649313097614,0,1,-1.2774445836787656,0,0,0,0,0,0,0,0,1,-1.3115464430500368,0.0,0,0,0,0,0,1,0,0,25.3,0,0,1
1,-0.43991649313097614,0,0,-0.4223169455581282,1,0,0,1,0,1,0,0,1,-0.3194536339508612,0.0,0,0,1,0,1,0,0,2,1213.3,1,1,1
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.4843733310673135,0.0,0,1,0,0,0,0,1,0,20.1,0,0,1
1,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0,0,0,0,1,0,1,0.5097830691320341,0.0,1,0,0,0,0,0,1,1,400.5,0,2,0
1,-0.43991649313097614,1,1,-0.13727439951791576,1,1,1,0,0,1,1,0,0,0.142525932095321,0.0,0,0,1,0,0,0,0,4,2002.4499999999998,2,1,0
1,-0.43991649313097614,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.17077648109814536,0.0,1,0,0,0,0,0,1,0,69.9,0,1,1
0,-0.43991649313097614,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,-1.4744025490663168,0.0,0,1,0,0,0,0,1,0,61.199999999999996,0,0,0
1,-0.43991649313097614,1,1,1.5729808767233588,1,0,0,0,0,0,0,0,0,-1.4976677070686424,0.0,0,1,0,1,1,0,0,0,1398.7,3,0,0
1,-0.43991649313097614,0,1,-0.9516816739185228,1,0,0,1,0,0,0,0,1,-0.48729513096763954,0.0,0,0,0,0,0,1,0,1,450.90000000000003,1,1,0
1,-0.43991649313097614,0,0,0.43281069256250915,1,1,0,1,0,0,1,1,1,1.217708591202803,0.0,1,0,0,0,0,1,0,4,4360.2,2,3,1
0,-0.43991649313097614,0,0,0.6364125111626608,1,1,1,1,1,0,1,1,1,0.6211234681431647,0.0,0,0,1,0,1,0,0,6,4005.6000000000004,2,2,0
1,-0.43991649313097614,0,0,-0.2594354906780068,1,1,1,1,0,0,0,0,1,0.7274784761537967,0.0,1,0,0,0,1,0,0,3,2252.9,1,2,0
0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,-1.4827115340671475,0.0,0,1,0,0,0,0,0,0,181.35,1,0,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,1,1,0.53304822713436,0.0,1,0,0,0,0,1,0,1,80.8,0,2,1
0,-0.43991649313097614,1,1,0.5549717837226001,1,0,0,0,0,0,0,0,0,-1.5076384890696393,0.0,0,1,0,1,1,0,0,0,892.4,2,0,0
1,-0.43991649313097614,0,0,-1.2367242199587352,1,1,0,0,0,0,0,1,0,-0.09012564792793624,0.0,0,0,0,0,0,0,0,2,124.1,0,1,1
1,2.273158691738958,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,0.3884718881199074,0.0,1,0,0,0,0,1,0,1,76.45,0,2,1
1,-0.43991649313097614,1,1,1.2879383306831464,0,0,1,0,1,1,1,1,1,-0.15659752793458118,0.0,0,0,0,1,0,0,0,5,3843.2,3,1,0
0,2.273158691738958,0,0,-0.8295205827584317,1,1,0,1,0,0,1,0,1,0.8820255971692458,0.0,1,0,0,0,0,1,0,3,1095.6,1,3,1
1,2.273158691738958,1,0,-1.0738427650786138,1,0,0,0,1,0,1,1,1,1.0299255301840309,0.0,1,0,0,0,0,1,0,3,574.5,0,3,1
0,-0.43991649313097614,1,0,1.0843365120829946,1,0,0,0,0,0,0,0,0,-1.4760643460664828,0.0,0,1,1,0,0,0,1,0,1200.65,3,0,0
0,-0.43991649313097614,0,0,-1.0331224013585834,1,0,0,1,0,0,1,1,1,0.9734244321783826,0.0,1,0,1,0,0,0,1,3,658.35,0,3,0
0,2.273158691738958,1,0,1.6137012404433893,1,1,1,1,1,0,1,1,1,0.642726829145324,0.0,0,0,0,1,1,0,0,6,6055.2,3,2,0
1,2.273158691738958,0,0,-0.6666391278783103,1,0,0,0,0,0,0,1,1,0.464914550127549,0.0,1,0,0,0,0,1,0,1,1260.0,1,2,0
1,-0.43991649313097614,1,0,-0.30015585439803716,1,1,0,0,1,0,0,0,0,-0.30615925794953225,0.0,0,0,0,0,1,0,0,2,1388.75,1,1,0
0,-0.43991649313097614,1,0,0.06632741908223598,1,1,1,1,0,1,0,0,0,-0.07018408392594272,0.0,0,0,0,0,0,1,0,4,2130.1,2,1,1
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,0.3236618051134285,0.0,1,0,0,0,0,1,0,1,74.5,0,2,1
0,-0.43991649313097614,1,1,-0.9109613101984924,1,1,0,1,1,0,1,1,1,1.2409737492051283,0.0,1,0,0,0,1,0,0,5,1021.0,1,3,1
1,-0.43991649313097614,1,0,-0.3408762181180675,1,0,0,0,0,0,0,0,0,-1.4843733310673135,0.0,0,1,1,0,0,0,1,0,482.40000000000003,1,0,0
0,-0.43991649313097614,1,1,-0.9109613101984924,1,1,1,1,0,0,1,0,0,0.18407085709947407,0.0,0,0,1,0,0,1,0,4,703.0,1,1,0
1,-0.43991649313097614,1,0,1.4915401492832983,1,0,1,1,0,0,0,0,1,-0.3693075439558449,0.0,0,0,1,0,1,0,0,2,3701.85,3,1,0
1,-0.43991649313097614,0,0,1.002895784642934,1,0,0,0,0,0,0,0,0,-1.462769970065154,0.0,0,1,0,1,0,0,1,0,1182.75,3,0,0
1,-0.43991649313097614,1,1,0.7178532386027215,1,0,0,1,1,1,1,1,1,1.284180471209448,0.0,1,0,1,0,0,0,0,5,5170.0,2,3,0
1,-0.43991649313097614,1,1,-0.1779947632379461,0,0,1,0,1,1,1,0,0,-0.46402997296531395,0.0,0,0,1,0,0,0,1,4,1422.3999999999999,1,1,0
0,-0.43991649313097614,0,0,-0.6666391278783103,1,0,1,0,0,0,0,0,1,-0.4856333339674735,0.0,0,0,0,0,0,1,0,1,802.4,1,1,1
1,-0.43991649313097614,0,0,-0.30015585439803716,1,0,1,1,0,1,1,1,1,0.4732235351283796,0.0,0,0,0,0,0,0,1,5,1975.0,1,2,0
0,2.273158691738958,1,0,-1.1960038562387048,1,0,0,1,0,0,0,0,1,0.32698539911376057,0.0,1,0,0,0,0,0,0,1,223.79999999999998,0,2,0
1,-0.43991649313097614,1,0,1.1657772395230555,1,1,0,0,0,0,1,1,1,1.0548524851865226,0.0,1,0,1,0,0,0,0,3,5886.5,3,3,0
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-1.4843733310673135,0.0,0,1,0,0,0,0,1,0,40.2,0,0,0
1,-0.43991649313097614,1,1,0.758573602322752,1,0,0,0,0,0,0,0,0,-1.5076384890696393,0.0,0,1,1,0,0,0,1,0,989.4,2,0,0
0,-0.43991649313097614,1,1,1.5729808767233588,1,0,1,0,1,0,1,1,0,0.42503142212356193,0.0,0,0,0,1,1,0,0,4,5506.05,3,2,0
0,-0.43991649313097614,1,1,-0.5037576729981889,1,0,0,0,0,0,0,0,0,-1.4860351280674797,0.0,0,1,0,0,0,0,1,0,401.0,1,0,0
1,-0.43991649313097614,1,1,-1.0738427650786138,1,0,0,0,0,0,0,0,0,-1.4926823160681442,0.0,0,1,0,0,1,0,0,0,119.10000000000001,0,0,0
0,-0.43991649313097614,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,0,-1.481049737066981,0.0,0,1,0,0,0,0,1,0,121.19999999999999,0,0,0
0,-0.43991649313097614,0,0,-0.13727439951791576,1,1,1,1,0,1,0,0,0,0.08934842809000525,0.0,0,0,0,0,0,0,1,4,1956.0500000000002,2,1,0
1,-0.43991649313097614,0,0,0.14776814652229667,1,0,0,0,0,0,0,0,1,-1.5358890380724635,0.0,0,1,0,1,1,0,0,0,667.8000000000001,2,0,0
0,-0.43991649313097614,0,0,-0.1779947632379461,0,0,0,0,1,0,0,0,1,-1.1636465100352518,0.0,0,0,0,0,0,0,1,1,833.0,1,0,0
0,-0.43991649313097614,1,0,-1.0331224013585834,1,1,0,0,0,0,1,0,1,0.722493085153298,0.0,1,0,0,0,0,1,0,2,605.5,0,2,1
0,-0.43991649313097614,0,0,1.247217966963116,1,1,0,0,0,0,0,0,0,-1.3481059770536914,0.0,0,1,0,1,0,0,1,1,1524.6,3,0,0
1,-0.43991649313097614,1,1,0.6364125111626608,1,1,0,0,0,0,0,0,0,-1.3697093380558512,0.0,0,1,0,1,0,0,1,1,1130.4,2,0,0
0,-0.43991649313097614,1,0,0.6771328748826912,1,0,0,0,0,0,0,0,0,-1.4727407520661506,0.0,0,1,1,0,0,0,0,0,1002.05,2,0,0
1,2.273158691738958,0,0,-0.21871512695797646,1,1,0,1,0,0,0,0,1,0.5546515881365197,0.0,1,0,0,0,0,1,0,2,2199.15,1,2,1
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,0,0.9152615371725683,0.0,0,0,0,1,1,0,0,7,6645.599999999999,3,3,0
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.14584952609565352,0.0,1,0,0,0,0,1,0,0,69.15,0,1,1
0,-0.43991649313097614,1,1,1.6137012404433893,0,0,0,1,0,1,1,1,0,-0.3693075439558449,0.0,0,0,0,1,1,0,0,4,3862.7999999999997,3,1,0
0,-0.43991649313097614,0,0,0.5956921474426305,0,0,1,1,0,1,0,0,0,-0.8346107040023594,0.0,0,0,1,0,1,0,0,3,1863.55,2,1,0
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,1,0,1,-0.33607160395252245,0.0,0,0,0,0,0,1,0,1,54.65,0,1,0
0,-0.43991649313097614,0,0,0.14776814652229667,1,1,0,1,1,0,1,1,1,1.330710787214099,0.0,1,0,1,0,0,0,0,5,3772.7999999999997,2,3,0
1,-0.43991649313097614,1,1,0.43281069256250915,0,0,0,1,0,0,0,0,0,-1.1786026830367469,0.0,0,0,0,0,1,0,0,1,1259.9,2,0,0
0,2.273158691738958,1,0,-0.21871512695797646,1,1,0,1,1,1,1,1,0,0.6344178441444933,0.0,0,0,0,0,0,1,0,6,2263.95,1,2,0
0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,0,0,0,0,0,1,1,0.4915033021302069,0.0,1,0,0,0,0,1,0,1,715.9499999999999,1,2,1
0,-0.43991649313097614,0,0,0.22920887396235737,1,1,0,0,1,1,1,1,1,1.2924894562102784,0.0,1,0,0,0,0,1,0,5,3938.7000000000003,2,3,0
0,2.273158691738958,0,0,0.10704778280226633,1,1,1,0,0,0,1,1,1,1.1396041321949948,0.0,1,0,0,0,0,1,0,4,3466.75,2,3,0
